"id_sscc","Periodo","Edad_media_de_la_población","Porcentaje_de_población_menor_de_18_años","Porcentaje_de_población_de_65_y_más_años","Tamaño_medio_del_hogar","Porcentaje_de_hogares_unipersonales","Población","Porcentaje_de_población_española","Índice_de_Gini","Distribución_de_la_renta_P80/P20","Renta_neta_media_por_persona_","Renta_neta_media_por_hogar","Media_de_la_renta_por_unidad_de_consumo","Mediana_de_la_renta_por_unidad_de_consumo","Renta_bruta_media_por_persona","Renta_bruta_media_por_hogar","tipo_eleccion","anyo_proceso","mes_proceso","id_ca","n_censo_ine","n_escrutinio_censo","n_escrutinio_censo_extr","n_votantes_censo_extr","n_partici_primer_av","n_partici_segund_av","n_vot_blanco","n_vot_nulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","N_VOTOS","P_PSOE","P_PP","P_Cs","P_ERC","P_VOX","P_JUNTS","P_PODEMOS_IU","P_CUP"
"0801903109",2019,43.1,13.3,18,2.32,32.4,1489,76.7,32,2.8,16394,39543,23703,21350,20460,49350,2,2019,11,9,1067,1067,0,0,456,675,0,1,90,28,18,238,19,127,0,161,0,0,126,807,0.111524163568773,0.0346964064436183,0.0223048327137546,0.294919454770756,0.023543990086741,0.157372986369269,0.199504337050805,0.156133828996283
"0801903110",2019,43.5,14,19.3,2.19,37.2,1447,80.1,32.1,2.7,16411,36387,23096,19950,20475,45397,2,2019,11,9,1068,1068,0,0,564,753,3,3,124,41,34,192,22,117,0,156,0,0,84,770,0.161038961038961,0.0532467532467532,0.0441558441558442,0.249350649350649,0.0285714285714286,0.151948051948052,0.202597402597403,0.109090909090909
"0801903111",2019,43.2,15.5,20,2.27,35.3,1287,82.3,31.1,2.7,16527,37581,23830,22750,20449,46499,2,2019,11,9,913,913,0,0,374,596,4,8,105,47,27,173,32,97,0,140,0,0,52,673,0.156017830609212,0.0698365527488856,0.0401188707280832,0.257057949479941,0.0475482912332838,0.144130757800892,0.208023774145617,0.0772659732540862
"0801903112",2019,44.8,12.9,22.4,2.33,30.8,1865,83.4,33.5,2.9,19431,46132,28158,24850,24644,58510,2,2019,11,9,1386,1386,0,0,644,889,8,4,193,101,58,251,49,154,0,156,0,0,91,1053,0.183285849952517,0.0959164292497626,0.0550807217473884,0.238366571699905,0.0465337132003799,0.14624881291548,0.148148148148148,0.0864197530864197
"0801903113",2019,47.6,13.2,27.5,2.27,37.2,1612,79.7,35.4,3.4,20721,48779,30302,26250,26993,63544,2,2019,11,9,1166,1166,0,0,494,711,7,5,170,88,54,160,58,144,0,111,0,0,51,836,0.203349282296651,0.105263157894737,0.0645933014354067,0.191387559808612,0.069377990430622,0.172248803827751,0.132775119617225,0.0610047846889952
"0801903114",2019,47.2,11.1,27,2.35,31.8,1455,85.5,31.4,2.9,20059,47739,29092,26250,25654,61054,2,2019,11,9,1148,1148,0,0,506,737,8,4,185,97,56,168,43,132,0,107,0,0,51,839,0.220500595947557,0.115613825983313,0.066746126340882,0.200238379022646,0.0512514898688915,0.157330154946365,0.127532777115614,0.0607866507747318
"0801903211",2019,42.9,14.4,14.2,2.92,18.8,1524,86.8,28.3,2.5,13840,40532,21025,19250,16734,49007,2,2019,11,9,1154,1154,0,0,468,690,8,11,221,54,51,167,47,38,0,181,0,0,30,789,0.280101394169835,0.0684410646387833,0.064638783269962,0.211660329531052,0.0595690747782003,0.0481622306717364,0.229404309252218,0.0380228136882129
"0801903212",2019,46.6,14,26.9,2.5,31.4,2474,78.7,30.9,2.8,12751,31818,18492,17150,15028,37501,2,2019,11,9,1721,1721,0,0,658,988,7,2,345,119,92,219,56,93,0,202,0,0,42,1168,0.295376712328767,0.101883561643836,0.0787671232876712,0.1875,0.0479452054794521,0.0796232876712329,0.172945205479452,0.035958904109589
"0801903213",2019,41.4,16.1,15.6,2.83,22.8,2396,72.6,30.6,2.8,10532,30276,15893,15050,12274,35283,2,2019,11,9,1516,1516,0,0,531,827,10,4,264,85,92,151,73,34,0,214,0,0,25,938,0.281449893390192,0.0906183368869936,0.0980810234541578,0.160980810234542,0.0778251599147122,0.0362473347547974,0.228144989339019,0.0266524520255864
"0801904001",2019,44.1,12.9,20.4,2.37,31.4,1218,78.3,34.5,3,18283,44852,27643,24850,23730,58216,2,2019,11,9,869,869,0,0,360,548,3,0,132,58,41,150,27,110,0,91,0,0,44,653,0.202143950995406,0.0888208269525268,0.0627871362940276,0.229709035222052,0.0413476263399694,0.168453292496172,0.139356814701378,0.0673813169984686
"0801904002",2019,45.2,15.5,24.2,2.47,26.9,1946,87.6,31.6,2.8,21108,52647,32536,27650,28327,70650,2,2019,11,9,1477,1477,0,0,654,977,13,0,231,122,69,281,43,188,0,153,0,0,76,1163,0.198624247635426,0.104901117798796,0.05932932072227,0.241616509028375,0.0369733447979364,0.161650902837489,0.131556319862425,0.0653482373172829
"0801904003",2019,46.3,14,26.7,2.41,30.8,1072,86.8,31.9,2.7,20048,48980,29370,25550,25523,62357,2,2019,11,9,822,822,0,0,355,522,7,1,116,47,31,157,25,108,0,89,0,0,42,615,0.188617886178862,0.0764227642276423,0.0504065040650407,0.255284552845528,0.040650406504065,0.175609756097561,0.144715447154472,0.0682926829268293
"0801904004",2019,45.9,12.3,24.4,2.24,36,1000,85.3,31.7,2.9,19515,44361,28727,25900,25067,56982,2,2019,11,9,755,755,0,0,360,503,7,3,90,60,46,143,30,92,0,83,0,0,36,580,0.155172413793103,0.103448275862069,0.0793103448275862,0.246551724137931,0.0517241379310345,0.158620689655172,0.143103448275862,0.0620689655172414
"0801904005",2019,45.8,14.4,26.5,2.31,34,1215,90.1,31.3,2.7,18105,42221,26093,23450,22685,52902,2,2019,11,9,957,957,0,0,430,633,6,0,118,75,39,176,32,150,0,95,0,0,53,738,0.159891598915989,0.101626016260163,0.0528455284552846,0.238482384823848,0.043360433604336,0.203252032520325,0.128726287262873,0.0718157181571816
"0801904006",2019,47.3,13.6,28.5,2.28,35.7,1106,87.7,32.2,2.6,19592,45165,29177,24850,25056,57761,2,2019,11,9,882,882,0,0,379,572,5,1,132,58,42,162,31,118,0,79,0,0,46,668,0.197604790419162,0.0868263473053892,0.062874251497006,0.24251497005988,0.0464071856287425,0.176646706586826,0.118263473053892,0.0688622754491018
"0801904007",2019,46.1,13.2,25.4,2.28,31,984,84.3,32.6,2.7,15957,36517,23607,20650,19787,45281,2,2019,11,9,805,805,0,0,356,492,5,3,97,68,34,142,34,62,0,82,0,0,51,570,0.170175438596491,0.119298245614035,0.0596491228070175,0.249122807017544,0.0596491228070175,0.108771929824561,0.143859649122807,0.0894736842105263
"0801904008",2019,46,12.6,25.6,2.17,37.8,994,83,30.4,2.9,17089,37192,24885,22050,21134,45994,2,2019,11,9,736,736,0,0,323,641,5,0,127,38,38,130,20,82,0,81,0,0,36,552,0.230072463768116,0.0688405797101449,0.0688405797101449,0.235507246376812,0.036231884057971,0.148550724637681,0.146739130434783,0.0652173913043478
"0801904009",2019,44.5,13.5,22,2.22,37.3,1433,84,33.7,3.2,19504,44243,28512,24850,24942,56578,2,2019,11,9,1069,1069,0,0,428,665,5,4,122,61,39,216,41,132,0,90,0,0,77,778,0.15681233933162,0.0784061696658098,0.0501285347043702,0.277634961439589,0.0526992287917738,0.169665809768638,0.115681233933162,0.0989717223650386
"0801904010",2019,45.7,14.5,24.2,2.45,30.5,883,85.8,33.8,2.7,21679,53168,32230,26950,28767,70551,2,2019,11,9,692,692,0,0,311,473,2,3,73,49,39,156,23,118,0,45,0,0,47,550,0.132727272727273,0.0890909090909091,0.0709090909090909,0.283636363636364,0.0418181818181818,0.214545454545455,0.0818181818181818,0.0854545454545454
"0801904011",2019,46.3,16.4,30.1,2.45,26,1738,87.1,32.5,2.6,22097,53980,33636,29750,28812,70384,2,2019,11,9,1285,1285,0,0,631,865,9,2,184,127,79,227,43,224,0,110,0,0,57,1051,0.175071360608944,0.120837297811608,0.0751665080875357,0.215984776403425,0.0409134157944814,0.213130352045671,0.104662226450999,0.0542340627973359
"0801904012",2019,48.1,11.1,28.8,2.38,31.3,1415,87.2,29.4,2.5,20554,49351,30181,27650,26384,63348,2,2019,11,9,1138,1138,0,0,503,766,4,1,194,78,74,211,37,136,0,85,0,0,59,874,0.221967963386728,0.0892448512585812,0.0846681922196796,0.241418764302059,0.0423340961098398,0.155606407322654,0.097254004576659,0.0675057208237986
"0801904013",2019,46.8,12.9,26.7,2.37,33.1,1209,89.5,33.7,2.8,22616,54243,33628,29050,29373,70449,2,2019,11,9,987,987,0,0,396,628,4,2,125,82,43,185,35,148,0,84,0,0,53,755,0.165562913907285,0.108609271523179,0.056953642384106,0.245033112582781,0.0463576158940397,0.196026490066225,0.111258278145695,0.0701986754966887
"0801904014",2019,47.4,14,28.6,2.35,37.4,763,87.8,43.2,4.2,22932,55195,35699,27650,30439,73265,2,2019,11,9,657,657,0,0,264,392,4,5,80,64,28,116,22,73,0,44,0,0,30,457,0.175054704595186,0.140043763676149,0.0612691466083151,0.25382932166302,0.0481400437636762,0.159737417943107,0.0962800875273523,0.0656455142231947
"0801904015",2019,45.9,13.2,23.2,2.4,29.8,1898,88.7,31,2.6,20834,50408,30751,27650,26945,65192,2,2019,11,9,1480,1480,0,0,648,954,11,5,220,102,55,289,67,199,0,137,0,0,75,1144,0.192307692307692,0.0891608391608392,0.0480769230769231,0.252622377622378,0.0585664335664336,0.173951048951049,0.119755244755245,0.0655594405594406
"0801904016",2019,47.3,12.9,28.9,2.29,31.4,1071,89.5,32.9,2.8,22386,51615,32840,28350,28991,66843,2,2019,11,9,852,852,0,0,369,547,9,1,101,85,39,159,24,127,0,69,0,0,55,659,0.153262518968134,0.128983308042489,0.0591805766312595,0.241274658573596,0.0364188163884674,0.192716236722307,0.104704097116844,0.0834597875569044
"0801904017",2019,47.1,14.5,29.1,2.28,33.9,1206,85.7,34.4,2.9,22902,52405,34229,28350,30141,68969,2,2019,11,9,914,914,0,0,397,551,10,4,101,98,59,154,48,127,0,61,0,0,25,673,0.150074294205052,0.145616641901932,0.087667161961367,0.228826151560178,0.0713224368499257,0.188707280832095,0.0906389301634472,0.037147102526003
"0801904018",2019,46,15.2,26.2,2.31,34.2,1539,86.4,35.4,3,22429,52358,32901,28350,29158,68064,2,2019,11,9,1151,1151,0,0,506,722,8,1,145,135,51,161,75,130,0,113,0,0,50,860,0.168604651162791,0.156976744186047,0.0593023255813954,0.187209302325581,0.0872093023255814,0.151162790697674,0.131395348837209,0.0581395348837209
"0801904019",2019,45.7,16,25.8,2.54,28,1367,85.8,43.7,3.7,28216,72161,43928,30450,40045,102414,2,2019,11,9,1014,1014,0,0,409,680,9,1,123,189,60,138,58,135,0,44,0,0,31,778,0.158097686375321,0.24293059125964,0.077120822622108,0.177377892030848,0.0745501285347044,0.173521850899743,0.0565552699228792,0.0398457583547558
"0801904020",2019,45.2,17.5,24.6,2.44,30.8,1488,86.6,37,3.6,21971,54020,33112,27650,29024,71360,2,2019,11,9,1067,1067,0,0,468,681,6,2,161,110,58,158,48,144,0,73,0,0,48,800,0.20125,0.1375,0.0725,0.1975,0.06,0.18,0.09125,0.06
"0801904021",2019,45.7,14.8,26,2.3,35.8,1312,84.5,36.8,3.1,26641,61791,39280,31150,36459,84564,2,2019,11,9,948,948,0,0,396,598,4,2,113,128,48,150,46,144,0,63,0,0,36,728,0.15521978021978,0.175824175824176,0.0659340659340659,0.206043956043956,0.0631868131868132,0.197802197802198,0.0865384615384615,0.0494505494505494
"0801904022",2019,45.2,13.2,24.6,2.15,38.3,1544,79.5,34.9,3.1,22618,49225,32950,27650,30051,65402,2,2019,11,9,1149,1149,0,0,498,770,10,0,144,118,73,216,44,147,0,94,0,0,57,893,0.161254199328108,0.132138857782755,0.0817469204927212,0.241881298992161,0.0492721164613662,0.16461366181411,0.105263157894737,0.0638297872340425
"0801904023",2019,46,17.1,28.2,2.63,24.1,1037,87.1,38.6,3.2,32183,91479,51671,38150,46204,129750,2,2019,11,9,763,763,0,0,342,507,7,2,76,164,54,74,72,116,0,28,0,0,16,600,0.126666666666667,0.273333333333333,0.09,0.123333333333333,0.12,0.193333333333333,0.0466666666666667,0.0266666666666667
"0801904024",2019,45.8,19,27.2,2.76,23.6,1031,92.2,35.7,2.9,32183,91479,51671,38150,46204,129750,2,2019,11,9,795,795,0,0,343,513,2,2,107,185,36,91,47,126,0,31,0,0,9,632,0.169303797468354,0.292721518987342,0.0569620253164557,0.143987341772152,0.0743670886075949,0.199367088607595,0.0490506329113924,0.0142405063291139
"0801904025",2019,43.7,16.8,20.8,2.22,37.3,1169,88,34.9,3.3,19515,43860,29374,25550,25618,57578,2,2019,11,9,858,858,0,0,372,572,0,4,104,74,37,156,27,133,0,86,0,0,43,660,0.157575757575758,0.112121212121212,0.0560606060606061,0.236363636363636,0.0409090909090909,0.201515151515152,0.13030303030303,0.0651515151515152
"0801904026",2019,47.5,15,28.5,2.27,32.1,1232,89.2,33.9,2.9,21500,49050,31615,26950,28079,64059,2,2019,11,9,947,947,0,0,419,637,6,3,109,68,41,220,37,121,0,66,0,0,64,726,0.150137741046832,0.09366391184573,0.0564738292011019,0.303030303030303,0.0509641873278237,0.166666666666667,0.0909090909090909,0.0881542699724518
"0801904027",2019,43.9,15.4,21.2,2.18,38.7,1290,81.2,37.1,2.9,22597,49866,33793,26250,30019,66245,2,2019,11,9,935,935,0,0,345,582,10,5,122,67,45,163,45,115,0,90,0,0,48,695,0.175539568345324,0.0964028776978417,0.0647482014388489,0.234532374100719,0.0647482014388489,0.165467625899281,0.129496402877698,0.0690647482014388
"0801904028",2019,46.5,15.4,26.6,2.19,36.3,1272,86.4,28.2,2.4,20077,44531,29517,26250,25580,56737,2,2019,11,9,974,974,0,0,416,634,4,0,123,79,38,165,30,159,0,90,0,0,55,739,0.166441136671177,0.106901217861976,0.0514208389715832,0.223274695534506,0.040595399188092,0.215155615696888,0.121786197564276,0.074424898511502
"0801904029",2019,48.5,13.5,31.5,2.33,29.5,1138,91,34.3,2.9,23942,56366,37083,31150,33518,78911,2,2019,11,9,915,915,0,0,399,616,0,8,111,93,44,171,32,168,0,67,0,0,37,723,0.153526970954357,0.128630705394191,0.0608575380359613,0.236514522821577,0.0442600276625173,0.232365145228216,0.0926694329183956,0.0511756569847856
"0801904030",2019,47,16.8,30.9,2.39,29.1,1839,88.9,32.8,3,22617,54535,33456,29750,29353,70779,2,2019,11,9,1383,1383,0,0,697,984,10,6,167,141,68,260,60,240,0,108,0,0,59,1103,0.151405258386219,0.127833182230281,0.0616500453309157,0.235720761559384,0.0543970988213962,0.217588395285585,0.0979147778785131,0.0534904805077063
"0801904031",2019,45.5,13.6,24.3,2.38,31.2,1538,72.1,35.6,3.3,18026,43882,26508,23450,22861,55651,2,2019,11,9,1235,1235,0,0,468,734,3,6,175,50,49,222,28,147,0,141,0,0,55,867,0.201845444059977,0.0576701268742791,0.0565167243367935,0.256055363321799,0.0322952710495963,0.169550173010381,0.162629757785467,0.063437139561707
"0801904032",2019,46.1,13.7,26.5,2.36,30.1,1579,89.3,28.9,2.4,18766,44460,27223,24850,23694,56133,2,2019,11,9,1218,1218,0,0,570,828,8,2,178,83,53,246,49,147,0,114,0,0,88,958,0.18580375782881,0.0866388308977036,0.0553235908141962,0.25678496868476,0.0511482254697286,0.153444676409186,0.118997912317328,0.0918580375782881
"0801904033",2019,45.6,14.7,26.3,2.3,32.9,1153,87.5,31.4,2.7,18628,42964,27066,23800,23421,54020,2,2019,11,9,880,880,0,0,420,585,0,4,127,62,30,208,37,101,0,65,0,0,45,675,0.188148148148148,0.0918518518518519,0.0444444444444444,0.308148148148148,0.0548148148148148,0.14962962962963,0.0962962962962963,0.0666666666666667
"0801904034",2019,49.4,12.5,33.6,2.55,23,1497,91.2,28.1,2.5,22864,58731,34689,31850,29855,76689,2,2019,11,9,1211,1211,0,0,617,842,9,2,180,113,41,218,41,224,0,106,0,0,57,980,0.183673469387755,0.11530612244898,0.0418367346938776,0.222448979591837,0.0418367346938776,0.228571428571429,0.108163265306122,0.0581632653061224
"0801904035",2019,46.9,14.4,29.7,2.32,30.1,1401,89.5,28.1,2.3,21653,50281,31607,29750,27694,64309,2,2019,11,9,1098,1098,0,0,509,764,5,5,185,88,54,229,34,144,0,97,0,0,61,892,0.207399103139013,0.0986547085201794,0.0605381165919283,0.256726457399103,0.0381165919282511,0.161434977578475,0.108744394618834,0.0683856502242152
"0801904036",2019,46.1,16.5,26.6,2.35,33.5,1702,84.4,32.1,2.6,17565,41434,26216,22050,21978,51843,2,2019,11,9,1223,1223,0,0,511,784,7,1,191,80,47,228,47,146,0,133,0,0,54,926,0.206263498920086,0.0863930885529158,0.050755939524838,0.24622030237581,0.050755939524838,0.157667386609071,0.143628509719222,0.0583153347732181
"0801904037",2019,47.4,13.7,28,2.41,28,2098,86.5,31.4,2.7,19408,47408,28699,26250,24546,59959,2,2019,11,9,1598,1598,0,0,585,1040,10,5,199,135,73,316,74,221,0,134,0,0,89,1241,0.160354552780016,0.108783239323127,0.0588235294117647,0.254633360193392,0.0596293311845286,0.178082191780822,0.107977437550363,0.0717163577759871
"0801904038",2019,47.8,12,29.9,2.37,29.7,1251,89.4,30.4,2.8,20336,48713,29239,26250,26055,62410,2,2019,11,9,1007,1007,0,0,389,611,1,2,165,71,46,191,35,92,0,101,0,0,47,748,0.220588235294118,0.0949197860962567,0.0614973262032086,0.255347593582888,0.0467914438502674,0.122994652406417,0.135026737967914,0.0628342245989305
"0801904039",2019,44.2,15.2,20.5,2.32,33.4,1195,84.5,32.5,3.2,17293,40396,25658,23450,21863,51071,2,2019,11,9,870,870,0,0,293,531,0,1,121,53,41,159,40,97,0,96,0,0,43,650,0.186153846153846,0.0815384615384615,0.0630769230769231,0.244615384615385,0.0615384615384615,0.149230769230769,0.147692307692308,0.0661538461538462
"0801904040",2019,41.2,16.9,17.7,2.43,32.5,1629,78.2,32,2.9,14672,35771,21796,19950,18125,44191,2,2019,11,9,1075,1075,0,0,441,642,5,1,130,76,76,151,88,80,0,98,0,0,38,737,0.176390773405699,0.103120759837178,0.103120759837178,0.204884667571235,0.119402985074627,0.108548168249661,0.132971506105834,0.0515603799185889
"0801904041",2019,45,13.8,23.4,2.25,34.9,1301,78.8,33.1,2.9,15558,35696,22518,19250,19106,43839,2,2019,11,9,918,918,0,0,346,590,8,2,145,58,55,157,41,68,0,98,0,0,30,652,0.22239263803681,0.0889570552147239,0.0843558282208589,0.24079754601227,0.0628834355828221,0.104294478527607,0.150306748466258,0.0460122699386503
"0801904042",2019,47.9,10,29,2.25,35,1733,83.3,31.1,2.6,15778,36159,22869,21350,19340,44322,2,2019,11,9,1329,1329,0,0,574,860,3,5,235,137,80,194,49,87,0,164,0,0,41,987,0.238095238095238,0.138804457953394,0.0810536980749747,0.196555217831814,0.049645390070922,0.088145896656535,0.166160081053698,0.0415400202634245
"0801904043",2019,48.9,13,32.7,2.45,27.3,1628,92.1,28.6,2.5,22683,56226,33567,31150,28991,71862,2,2019,11,9,1326,1326,0,0,614,871,4,7,179,116,71,256,59,186,0,120,0,0,51,1038,0.172447013487476,0.111753371868979,0.0684007707129094,0.246628131021195,0.0568400770712909,0.179190751445087,0.115606936416185,0.0491329479768786
"0801904044",2019,46.6,13.2,25.2,2.43,30.3,1584,86.4,30.9,2.8,17973,44198,26765,22750,22397,55078,2,2019,11,9,1222,1222,0,0,554,746,4,6,178,99,60,215,36,83,0,126,0,0,53,850,0.209411764705882,0.116470588235294,0.0705882352941176,0.252941176470588,0.0423529411764706,0.0976470588235294,0.148235294117647,0.0623529411764706
"0801904045",2019,45.5,15.6,26.7,2.41,32.7,1403,84.5,29.2,2.5,17029,41301,25108,22050,21266,51577,2,2019,11,9,1021,1021,0,0,428,677,5,5,185,97,59,175,37,80,0,91,0,0,40,764,0.242146596858639,0.12696335078534,0.0772251308900524,0.229057591623037,0.0484293193717278,0.104712041884817,0.119109947643979,0.0523560209424084
"0801904046",2019,47.3,14.7,31.4,2.56,22.8,2407,91,33.2,2.4,24734,64062,36996,32550,33221,86046,2,2019,11,9,1931,1931,0,0,830,1266,11,4,269,200,117,312,116,265,0,147,0,0,89,1515,0.177557755775578,0.132013201320132,0.0772277227722772,0.205940594059406,0.0765676567656766,0.174917491749175,0.097029702970297,0.0587458745874587
"0801904047",2019,46.2,14.3,26,2.59,24.2,1792,88.3,33.1,2.6,20143,52587,31143,26250,26143,68249,2,2019,11,9,1387,1387,0,0,618,935,9,6,211,132,86,255,54,140,0,143,0,0,55,1076,0.196096654275093,0.122676579925651,0.0799256505576208,0.236988847583643,0.050185873605948,0.130111524163569,0.132899628252788,0.0511152416356877
"0801904048",2019,46.4,12.8,27.7,2.4,30.6,1495,90.6,30.5,2.7,22137,53521,32642,29750,28676,69332,2,2019,11,9,1208,1208,0,0,550,796,8,2,144,100,52,219,66,185,0,107,0,0,64,937,0.153681963713981,0.106723585912487,0.0554962646744931,0.233724653148346,0.0704375667022412,0.1974386339381,0.114194236926361,0.0683030949839915
"0801904049",2019,43.1,18.6,23.2,2.65,27.3,1164,84.9,34.9,3.1,28018,74387,44054,36750,38348,101815,2,2019,11,9,828,828,0,0,361,538,5,1,101,147,57,87,66,114,0,46,0,0,16,634,0.159305993690852,0.23186119873817,0.0899053627760252,0.137223974763407,0.10410094637224,0.17981072555205,0.0725552050473186,0.0252365930599369
"0801904050",2019,45.5,20.6,29.2,2.67,23.9,1948,90.3,40.6,3.1,32183,89884,51602,37450,46204,129750,2,2019,11,9,1474,1474,0,0,614,916,8,1,154,350,86,124,151,224,0,42,0,0,11,1142,0.134851138353765,0.306479859894921,0.0753064798598949,0.108581436077058,0.132224168126095,0.19614711033275,0.0367775831873905,0.00963222416812609
"0801904051",2019,45.3,18.5,24.8,2.36,36.4,1639,87,35.5,2.6,22612,54188,35449,29750,30778,73756,2,2019,11,9,1182,1182,0,0,486,718,9,3,115,162,59,175,83,176,0,54,0,0,38,862,0.133410672853828,0.187935034802784,0.068445475638051,0.203016241299304,0.0962877030162413,0.204176334106729,0.0626450116009281,0.0440835266821346
"0801904052",2019,46.2,18.2,29.5,2.7,23.4,2149,86.3,39.7,3.3,32183,91479,51671,38150,46204,129750,2,2019,11,9,1600,1600,0,0,696,1047,18,5,173,380,101,152,148,224,0,36,0,0,21,1235,0.140080971659919,0.307692307692308,0.0817813765182186,0.123076923076923,0.119838056680162,0.181376518218623,0.0291497975708502,0.017004048582996
"0801904053",2019,43.2,17.1,21.2,2.49,32.1,1366,70.3,37.3,3.2,22058,56181,34983,26950,31363,79881,2,2019,11,9,1049,1049,0,0,371,572,8,2,124,147,63,82,131,104,0,35,0,0,20,706,0.175637393767705,0.208215297450425,0.0892351274787535,0.11614730878187,0.185552407932011,0.147308781869688,0.0495750708215297,0.028328611898017
"0801904054",2019,46.6,17.9,28.8,2.42,30.8,1021,84.9,39.6,3.6,29976,73103,47128,38150,44710,109036,2,2019,11,9,744,744,0,0,295,485,4,0,74,131,35,98,56,136,0,28,0,0,20,578,0.1280276816609,0.226643598615917,0.0605536332179931,0.169550173010381,0.0968858131487889,0.235294117647059,0.0484429065743945,0.0346020761245675
"0801904055",2019,43.5,21.1,24,2.95,21.4,1514,79.2,45.2,4.6,32183,91479,51671,38150,46204,129750,2,2019,11,9,988,988,0,0,382,643,12,0,115,281,64,52,117,118,0,23,0,0,3,773,0.148771021992238,0.363518758085382,0.0827943078913325,0.0672703751617076,0.151358344113842,0.152652005174644,0.0297542043984476,0.00388098318240621
"0801904056",2019,41.5,21.6,18.7,2.86,27.6,1618,70.9,45.2,4.6,32183,91479,51671,36050,46204,129750,2,2019,11,9,1068,1068,0,0,361,640,4,3,95,233,57,102,93,133,0,33,0,0,21,767,0.123859191655802,0.303780964797914,0.0743155149934811,0.132985658409387,0.121251629726206,0.173402868318123,0.0430247718383312,0.0273794002607562
"0801904084",2019,48.3,16.3,31.6,2.35,30.6,1335,89.7,33.4,2.8,23335,55277,34487,30450,31323,74201,2,2019,11,9,1031,1031,0,0,382,694,11,4,133,142,56,154,55,166,0,58,0,0,45,809,0.164400494437577,0.175525339925834,0.069221260815822,0.19035846724351,0.0679851668726823,0.205191594561187,0.0716934487021014,0.0556242274412855
"0801905001",2019,39.4,22.3,12.4,2.88,22.5,1697,82.7,32.2,2.9,14562,42409,23577,20650,18411,53620,2,2019,11,9,1139,1139,0,0,449,679,6,3,115,42,28,177,43,114,0,165,0,0,101,785,0.146496815286624,0.0535031847133758,0.0356687898089172,0.225477707006369,0.0547770700636943,0.145222929936306,0.210191082802548,0.128662420382166
